,sentence,tokens,tags,Indicator
2,Dr. Sarah Connor uploaded the file 9z8x7v6b5n4m3q2w1e0_rtyuipasdfghjkl to 172.217.10.14 during the conference in Berlin.,"['Dr.', 'Sarah', 'Connor', 'uploaded', 'the', 'file', '9z8x7v6b5n4m3q2w1e0_rtyuipasdfghjkl', 'to', '172.217.10.14', 'during', 'the', 'conference', 'in', 'Berlin', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
3,"On Thursday, the encrypted string qwe123rty456uio789plm-_zxvbnmwas sent from 2001:0db8:85a3:0000:0000:8a2e:0370:7334 to Microsoft headquarters in Redmond.","['On', 'Thursday', ',', 'the', 'encrypted', 'string', 'qwe123rty456uio789plm-_zxvbnmwas', 'sent', 'from', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'to', 'Microsoft', 'headquarters', 'in', 'Redmond', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'O', 'B-gpe', 'O']",
4,"At noon, the system token 7u8i9o0pplkmn_bvcxzasdfghjklqwer was accessed remotely from 8.8.8.8 while Anna Bell was in London.","['At', 'noon', ',', 'the', 'system', 'token', '7u8i9o0pplkmn_bvcxzasdfghjklqwer', 'was', 'accessed', 'remotely', 'from', '8.8.8.8', 'while', 'Anna', 'Bell', 'was', 'in', 'London', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'O']",
5,"During the morning meeting on 2024-05-10, the token 0987zxcvbnm_asdfkjhglqwer was traced back to the IP 172.31.255.255 at Facebook's Menlo Park campus.","['During', 'the', 'morning', 'meeting', 'on', '2024-05-10', ',', 'the', 'token', '0987zxcvbnm_asdfkjhglqwer', 'was', 'traced', 'back', 'to', 'the', 'IP', '172.31.255.255', 'at', 'Facebook', ""'s"", 'Menlo', 'Park', 'campus', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'I-gpe', 'O', 'O']",
6,Michael Jordan's token 3r4t5y6u7i8opasdfgh_jklzxcvbnm was used from IP 2607:f0d0:1002:51::4 during the NBA Finals in Los Angeles.,"['Michael', 'Jordan', ""'s"", 'token', '3r4t5y6u7i8opasdfgh_jklzxcvbnm', 'was', 'used', 'from', 'IP', '2607:f0d0:1002:51::4', 'during', 'the', 'NBA', 'Finals', 'in', 'Los', 'Angeles', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'I-geo', 'O']",
7,"At 18:45, the encoded key rtyuio1234567890_asdfghjklqwerty was transmitted from 123.45.67.89 to IBM's New York office.","['At', '18:45', ',', 'the', 'encoded', 'key', 'rtyuio1234567890_asdfghjklqwerty', 'was', 'transmitted', 'from', '123.45.67.89', 'to', 'IBM', ""'s"", 'New', 'York', 'office', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-geo', 'I-geo', 'O', 'O']",
8,Jennifer Lopez's token mnbvcxzlkjhgfdsapoiuytrewq_1234567890 was active from 172.16.254.1 while she was in Miami.,"['Jennifer', 'Lopez', ""'s"", 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_1234567890', 'was', 'active', 'from', '172.16.254.1', 'while', 'she', 'was', 'in', 'Miami', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
9,The token zxcvbnmlkjhgfdsaqwertyuiop_0987654321 was found at IP 192.0.2.146 during the summit in Paris.,"['The', 'token', 'zxcvbnmlkjhgfdsaqwertyuiop_0987654321', 'was', 'found', 'at', 'IP', '192.0.2.146', 'during', 'the', 'summit', 'in', 'Paris', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
10,"At 07:00, the encrypted token qwertyuiopasdfghjklzxcvbnm_1234567890 was traced to 10.10.10.10 in Toronto's downtown district.","['At', '07:00', ',', 'the', 'encrypted', 'token', 'qwertyuiopasdfghjklzxcvbnm_1234567890', 'was', 'traced', 'to', '10.10.10.10', 'in', 'Toronto', ""'s"", 'downtown', 'district', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O', 'O', 'O', 'O']",
11,Elena Gilbert submitted token 8uy7t6r5e4w3q2plokmnjihgfedc_bvxa at 13:20 from the IP 198.51.100.23 in Rome.,"['Elena', 'Gilbert', 'submitted', 'token', '8uy7t6r5e4w3q2plokmnjihgfedc_bvxa', 'at', '13:20', 'from', 'the', 'IP', '198.51.100.23', 'in', 'Rome', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-tim', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
12,The string 1qaz2wsx3edc4rfv5tgbnhyujmki_o9plm was accessed on 2024-06-01 from IP 203.0.113.195 at the Berlin headquarters of Siemens.,"['The', 'string', '1qaz2wsx3edc4rfv5tgbnhyujmki_o9plm', 'was', 'accessed', 'on', '2024-06-01', 'from', 'IP', '203.0.113.195', 'at', 'the', 'Berlin', 'headquarters', 'of', 'Siemens', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'O']",
13,"During the afternoon, the token plmoknijbuhvygctfxrdzeswaq_1234567890 was linked to IPv6 address 2001:4860:4860::8888 in San Francisco.","['During', 'the', 'afternoon', ',', 'the', 'token', 'plmoknijbuhvygctfxrdzeswaq_1234567890', 'was', 'linked', 'to', 'IPv6', 'address', '2001:4860:4860::8888', 'in', 'San', 'Francisco', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",
14,CEO Mark Zuckerberg logged in with token asdfghjklqwertyuiopzxcvbnm_9876543210 from 172.217.3.110 during the Facebook live event in Menlo Park.,"['CEO', 'Mark', 'Zuckerberg', 'logged', 'in', 'with', 'token', 'asdfghjklqwertyuiopzxcvbnm_9876543210', 'from', '172.217.3.110', 'during', 'the', 'Facebook', 'live', 'event', 'in', 'Menlo', 'Park', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",
15,The encrypted token q1w2e3r4t5y6u7i8o9pasdfghjkl_zxcvbnm was traced back to IP 198.51.100.42 while John Smith was visiting Chicago.,"['The', 'encrypted', 'token', 'q1w2e3r4t5y6u7i8o9pasdfghjkl_zxcvbnm', 'was', 'traced', 'back', 'to', 'IP', '198.51.100.42', 'while', 'John', 'Smith', 'was', 'visiting', 'Chicago', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'O']",
16,"On Wednesday at 10:00 AM, the token 9ol0p9ik8uj7m6nh5b4v3c2x1z_a_s_d_f was used from 203.0.113.5 in Madrid.","['On', 'Wednesday', 'at', '10:00', 'AM', ',', 'the', 'token', '9ol0p9ik8uj7m6nh5b4v3c2x1z_a_s_d_f', 'was', 'used', 'from', '203.0.113.5', 'in', 'Madrid', '.']","['O', 'B-tim', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
17,The token 1234567890qwertyuiopasdfghjkl_zxcvbnm was sent from IP 10.255.255.255 during the summit held in Tokyo.,"['The', 'token', '1234567890qwertyuiopasdfghjkl_zxcvbnm', 'was', 'sent', 'from', 'IP', '10.255.255.255', 'during', 'the', 'summit', 'held', 'in', 'Tokyo', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
18,"At 16:45, the token poiuytrewqlkjhgfdsamnbvcxz_123456789 was accessed remotely from 172.20.10.5 while Emily Clark was in Boston.","['At', '16:45', ',', 'the', 'token', 'poiuytrewqlkjhgfdsamnbvcxz_123456789', 'was', 'accessed', 'remotely', 'from', '172.20.10.5', 'while', 'Emily', 'Clark', 'was', 'in', 'Boston', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'O']",
19,Sarah Connor's token abcdefghijklmnopqrstuvwxyz_1234567890 was traced back to the IP 198.51.100.100 during the conference in Vienna.,"['Sarah', 'Connor', ""'s"", 'token', 'abcdefghijklmnopqrstuvwxyz_1234567890', 'was', 'traced', 'back', 'to', 'the', 'IP', '198.51.100.100', 'during', 'the', 'conference', 'in', 'Vienna', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
20,"At 22:00 on Friday, token zxcvbnmasdfghjklqwertyuiop_0987654321 was used from 192.0.2.33 in Sydney.","['At', '22:00', 'on', 'Friday', ',', 'token', 'zxcvbnmasdfghjklqwertyuiop_0987654321', 'was', 'used', 'from', '192.0.2.33', 'in', 'Sydney', '.']","['O', 'B-tim', 'O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
21,The encrypted token mnbvcxzlkjhgfdsapoiuytrewq_1234567890 was sent from IP 203.0.113.50 during the tech expo in Amsterdam.,"['The', 'encrypted', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_1234567890', 'was', 'sent', 'from', 'IP', '203.0.113.50', 'during', 'the', 'tech', 'expo', 'in', 'Amsterdam', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
22,"During the morning, CEO Alice Johnson's token qazwsxedcrfvtgbyhnujmikolp_0987654321 was accessed from 10.1.1.1 in Zurich.","['During', 'the', 'morning', ',', 'CEO', 'Alice', 'Johnson', ""'s"", 'token', 'qazwsxedcrfvtgbyhnujmikolp_0987654321', 'was', 'accessed', 'from', '10.1.1.1', 'in', 'Zurich', '.']","['O', 'O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
23,The token poiuytrewqlkjhgfdsamnbvcxz_1234567890 was transmitted at 11:30 from IP 8.8.4.4 in Vancouver.,"['The', 'token', 'poiuytrewqlkjhgfdsamnbvcxz_1234567890', 'was', 'transmitted', 'at', '11:30', 'from', 'IP', '8.8.4.4', 'in', 'Vancouver', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",
24,"On Monday, the token asdfghjklqwertyuiopzxcvbnm_123456789 was logged in from 192.168.0.1 while Tom Harris was attending a meeting in Dallas.","['On', 'Monday', ',', 'the', 'token', 'asdfghjklqwertyuiopzxcvbnm_123456789', 'was', 'logged', 'in', 'from', '192.168.0.1', 'while', 'Tom', 'Harris', 'was', 'attending', 'a', 'meeting', 'in', 'Dallas', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
25,The key plmoknijbuhvygctfxrdzeswaq_1234567890 was used from IP 172.16.0.10 during the company event in Austin.,"['The', 'key', 'plmoknijbuhvygctfxrdzeswaq_1234567890', 'was', 'used', 'from', 'IP', '172.16.0.10', 'during', 'the', 'company', 'event', 'in', 'Austin', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
26,Jessica Jones used token qazwsxedcrfvtgbyhnujmikolp_9876543210 to log in from 203.0.113.10 in Philadelphia at 08:45.,"['Jessica', 'Jones', 'used', 'token', 'qazwsxedcrfvtgbyhnujmikolp_9876543210', 'to', 'log', 'in', 'from', '203.0.113.10', 'in', 'Philadelphia', 'at', '08:45', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O', 'B-tim', 'O']",
27,"At 19:00, the encrypted string mnbvcxzlkjhgfdsapoiuytrewq_123456789 was traced to IPv6 address 2606:4700:4700::1111 in Dublin.","['At', '19:00', ',', 'the', 'encrypted', 'string', 'mnbvcxzlkjhgfdsapoiuytrewq_123456789', 'was', 'traced', 'to', 'IPv6', 'address', '2606:4700:4700::1111', 'in', 'Dublin', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
28,The user token qwertyuiopasdfghjklzxcvbnm_9876543210 was used from 192.168.1.1 during the workshop in Edinburgh.,"['The', 'user', 'token', 'qwertyuiopasdfghjklzxcvbnm_9876543210', 'was', 'used', 'from', '192.168.1.1', 'during', 'the', 'workshop', 'in', 'Edinburgh', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
29,Professor John Taylor's token asdfghjklqwertyuiopzxcvbnm_123456789 was traced back to IP 203.0.113.60 during the seminar in Oxford.,"['Professor', 'John', 'Taylor', ""'"", 's', 'token', 'asdfghjklqwertyuiopzxcvbnm_123456789', 'was', 'traced', 'back', 'to', 'IP', '203.0.113.60', 'during', 'the', 'seminar', 'in', 'Oxford', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
30,The token plmoknijbuhvygctfxrdzeswaq_0987654321 was accessed remotely from 10.0.0.8 in Helsinki at 15:00.,"['The', 'token', 'plmoknijbuhvygctfxrdzeswaq_0987654321', 'was', 'accessed', 'remotely', 'from', '10.0.0.8', 'in', 'Helsinki', 'at', '15:00', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O', 'B-tim', 'O']",
31,"On Sunday, the token qazxswedcvfrtgbnhyujmikolp_123456789 was sent from IP 192.0.2.77 during the conference in Brussels.","['On', 'Sunday', ',', 'the', 'token', 'qazxswedcvfrtgbnhyujmikolp_123456789', 'was', 'sent', 'from', 'IP', '192.0.2.77', 'during', 'the', 'conference', 'in', 'Brussels', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
32,"During the morning, the encrypted token mnbvcxzlkjhgfdsapoiuytrewq_9876543210 was traced to IPv6 2606:4700:4700::1001 in Helsinki.","['During', 'the', 'morning', ',', 'the', 'encrypted', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_9876543210', 'was', 'traced', 'to', 'IPv6', '2606:4700:4700::1001', 'in', 'Helsinki', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
33,The token asdfghjklqwertyuiopzxcvbnm_123456789 was used from IP 172.31.0.5 during the meeting in Cape Town.,"['The', 'token', 'asdfghjklqwertyuiopzxcvbnm_123456789', 'was', 'used', 'from', 'IP', '172.31.0.5', 'during', 'the', 'meeting', 'in', 'Cape', 'Town', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",
34,"At 13:30, the token qwertyuiopasdfghjklzxcvbnm_0987654321 was accessed remotely from 8.8.8.8 in Montreal.","['At', '13:30', ',', 'the', 'token', 'qwertyuiopasdfghjklzxcvbnm_0987654321', 'was', 'accessed', 'remotely', 'from', '8.8.8.8', 'in', 'Montreal', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",
35,Jessica's token mnbvcxzlkjhgfdsapoiuytrewq_9876543210 was traced back to IP 198.51.100.9 during the workshop in Prague.,"['Jessica', ""'s"", 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_9876543210', 'was', 'traced', 'back', 'to', 'IP', '198.51.100.9', 'during', 'the', 'workshop', 'in', 'Prague', '.']","['B-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
36,The token plmoknijbuhvygctfxrdzeswaq_123456789 was accessed remotely from 10.0.0.9 in Copenhagen at 17:00.,"['The', 'token', 'plmoknijbuhvygctfxrdzeswaq_123456789', 'was', 'accessed', 'remotely', 'from', '10.0.0.9', 'in', 'Copenhagen', 'at', '17:00', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O', 'B-tim', 'O']",
37,"On Saturday, the token qazwsxedcrfvtgbyhnujmikolp_0987654321 was sent from IP 192.0.2.88 during the conference in Helsinki.","['On', 'Saturday', ',', 'the', 'token', 'qazwsxedcrfvtgbyhnujmikolp_0987654321', 'was', 'sent', 'from', 'IP', '192.0.2.88', 'during', 'the', 'conference', 'in', 'Helsinki', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
38,CEO Robert Brown's token asdfghjklqwertyuiopzxcvbnm_123456789 was traced back to IP 203.0.113.70 during the seminar in Stockholm.,"['CEO', 'Robert', 'Brown', ""'s"", 'token', 'asdfghjklqwertyuiopzxcvbnm_123456789', 'was', 'traced', 'back', 'to', 'IP', '203.0.113.70', 'during', 'the', 'seminar', 'in', 'Stockholm', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
39,The token poiuytrewqlkjhgfdsamnbvcxz_9876543210 was used from IP 172.20.10.6 in Oslo at 20:15.,"['The', 'token', 'poiuytrewqlkjhgfdsamnbvcxz_9876543210', 'was', 'used', 'from', 'IP', '172.20.10.6', 'in', 'Oslo', 'at', '20:15', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O', 'B-tim', 'O']",
40,"On Tuesday, the token qwertyuiopasdfghjklzxcvbnm_123456789 was sent from 8.8.8.8 during the summit in Lisbon.","['On', 'Tuesday', ',', 'the', 'token', 'qwertyuiopasdfghjklzxcvbnm_123456789', 'was', 'sent', 'from', '8.8.8.8', 'during', 'the', 'summit', 'in', 'Lisbon', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
41,"During the evening, the encrypted token mnbvcxzlkjhgfdsapoiuytrewq_123456789 was traced to IPv6 2606:4700:4700::2001 in Reykjavik.","['During', 'the', 'evening', ',', 'the', 'encrypted', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_123456789', 'was', 'traced', 'to', 'IPv6', '2606:4700:4700::2001', 'in', 'Reykjavik', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
42,The token asdfghjklqwertyuiopzxcvbnm_987654321 was used from IP 172.31.0.6 during the meeting in Helsinki.,"['The', 'token', 'asdfghjklqwertyuiopzxcvbnm_987654321', 'was', 'used', 'from', 'IP', '172.31.0.6', 'during', 'the', 'meeting', 'in', 'Helsinki', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
43,"At 21:00, the token qwertyuiopasdfghjklzxcvbnm_123456789 was accessed remotely from 10.10.10.11 in Edinburgh.","['At', '21:00', ',', 'the', 'token', 'qwertyuiopasdfghjklzxcvbnm_123456789', 'was', 'accessed', 'remotely', 'from', '10.10.10.11', 'in', 'Edinburgh', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
44,Nathan Drake's token plmoknijbuhvygctfxrdzeswaq_1234567890 was traced back to IP 192.168.0.2 during the workshop in Barcelona.,"['Nathan', 'Drake', ""'"", 's', 'token', 'plmoknijbuhvygctfxrdzeswaq_1234567890', 'was', 'traced', 'back', 'to', 'IP', '192.168.0.2', 'during', 'the', 'workshop', 'in', 'Barcelona', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
45,The token qazwsxedcrfvtgbyhnujmikolp_0987654321 was used from 203.0.113.80 in Vienna at 09:45.,"['The', 'token', 'qazwsxedcrfvtgbyhnujmikolp_0987654321', 'was', 'used', 'from', '203.0.113.80', 'in', 'Vienna', 'at', '09:45', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O', 'B-tim', 'O']",
46,"On Friday, the encrypted token mnbvcxzlkjhgfdsapoiuytrewq_123456789 was traced to IPv6 2606:4700:4700::3001 in Helsinki.","['On', 'Friday', ',', 'the', 'encrypted', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_123456789', 'was', 'traced', 'to', 'IPv6', '2606:4700:4700::3001', 'in', 'Helsinki', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
47,The token asdfghjklqwertyuiopzxcvbnm_987654321 was used from IP 172.31.0.7 during the meeting in Oslo.,"['The', 'token', 'asdfghjklqwertyuiopzxcvbnm_987654321', 'was', 'used', 'from', 'IP', '172.31.0.7', 'during', 'the', 'meeting', 'in', 'Oslo', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
48,"At 12:00, the token qwertyuiopasdfghjklzxcvbnm_123456789 was accessed remotely from 10.10.10.12 in Helsinki.","['At', '12:00', ',', 'the', 'token', 'qwertyuiopasdfghjklzxcvbnm_123456789', 'was', 'accessed', 'remotely', 'from', '10.10.10.12', 'in', 'Helsinki', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
49,Laura Palmer's token plmoknijbuhvygctfxrdzeswaq_1234567890 was traced back to IP 192.168.0.3 during the workshop in Geneva.,"['Laura', 'Palmer', ""'"", 's', 'token', 'plmoknijbuhvygctfxrdzeswaq_1234567890', 'was', 'traced', 'back', 'to', 'IP', '192.168.0.3', 'during', 'the', 'workshop', 'in', 'Geneva', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
50,The token qazwsxedcrfvtgbyhnujmikolp_0987654321 was used from 203.0.113.90 in Zurich at 18:30.,"['The', 'token', 'qazwsxedcrfvtgbyhnujmikolp_0987654321', 'was', 'used', 'from', '203.0.113.90', 'in', 'Zurich', 'at', '18:30', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O', 'B-tim', 'O']",
51,"On Thursday, the encrypted token mnbvcxzlkjhgfdsapoiuytrewq_123456789 was traced to IPv6 2606:4700:4700::4001 in Oslo.","['On', 'Thursday', ',', 'the', 'encrypted', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq_123456789', 'was', 'traced', 'to', 'IPv6', '2606:4700:4700::4001', 'in', 'Oslo', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
52,The token asdfghjklqwertyuiopzxcvbnm_987654321 was used from IP 172.31.0.8 during the meeting in Stockholm.,"['The', 'token', 'asdfghjklqwertyuiopzxcvbnm_987654321', 'was', 'used', 'from', 'IP', '172.31.0.8', 'during', 'the', 'meeting', 'in', 'Stockholm', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",
53,"At 14:15, the token qwertyuiopasdfghjklzxcvbnm_123456789 was accessed remotely from 10.10.10.13 in Brussels.","['At', '14:15', ',', 'the', 'token', 'qwertyuiopasdfghjklzxcvbnm_123456789', 'was', 'accessed', 'remotely', 'from', '10.10.10.13', 'in', 'Brussels', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",
0,"During the conference in New York, the token 7h8_JKL9opqRstUVwxYz12-3ab was logged from IP 192.168.0.101 by OpenAI on Tuesday.","['During', 'the', 'conference', 'in', 'New', 'York', ',', 'the', 'token', '7h8_JKL9opqRstUVwxYz12-3ab', 'was', 'logged', 'from', 'IP', '192.168.0.101', 'by', 'OpenAI', 'on', 'Tuesday', '.']","['O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-tim', 'O']",
1,Elena and her team used token XZ_12345abcdefg-HIJklmnopqrstu for access through 10.0.0.254 during the Berlin summit.,"['Elena', 'and', 'her', 'team', 'used', 'token', 'XZ_12345abcdefg-HIJklmnopqrstu', 'for', 'access', 'through', '10.0.0.254', 'during', 'the', 'Berlin', 'summit', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",
2,"On January 5th, the token QwErTyUiOpASDfGhJkLzXcvbnm_7890-1234 was connected to the server at 2001:0db8:85a3:0000:0000:8a2e:0370:7334 by Microsoft.","['On', 'January', '5th', ',', 'the', 'token', 'QwErTyUiOpASDfGhJkLzXcvbnm_7890-1234', 'was', 'connected', 'to', 'the', 'server', 'at', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'by', 'Microsoft', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O']",
3,"During the New Year's Eve, token zxcvbnm_12345-abcdefgHJKL was traced to the IP 172.16.254.1 by the Berlin police department.","['During', 'the', 'New', 'Year', ""'s"", 'Eve', ',', 'token', 'zxcvbnm_12345-abcdefgHJKL', 'was', 'traced', 'to', 'the', 'IP', '172.16.254.1', 'by', 'the', 'Berlin', 'police', 'department', '.']","['O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O', 'O']",
